country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,country1,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,check,id5,m,main_source_info,ill,mental_health_ind,mental_health_hh,worried_cause_1,worried_cause_2,worried_cause_3,worried_cause_4,worried_cause_5,worried_cause_6,worried_cause_7,worried_cause_8,worried_cause_9,worried_cause_10,health_insurance,healthcare_services,seek_health,access_healthcare,HC_unable_access_1,HC_unable_access_2,HC_unable_access_3,HC_unable_access_4,HC_unable_access_5,HC_unable_access_6,HC_unable_access_7,HC_unable_access_8,HC_unable_access_9,HC_unable_access_10,alternative_HC_1,alternative_HC_2,alternative_HC_3,alternative_HC_4,alternative_HC_5,alternative_HC_6,alternative_HC_7,safety_comm,exp_violence,exp_discrim,change_discrim,safety_home,reason_less_safe_1,reason_less_safe_2,reason_less_safe_3,reason_less_safe_4,reason_less_safe_5,reason_less_safe_6,reason_less_safe_7,reason_less_safe_8,reason_less_safe_9,reason_less_safe_10,reason_less_safe_11,GBV_frequency,know_harrass,know_physical,know_FGM,know_sexual,know_resources,know_online,know_emotional,know_communicate,know_child_marriage,know_dont_know,recent_kind,perp_spouse,perp_other_fam,perp_friend,perp_colleague,perp_boss,perp_client,perp_teacher,perp_neigh,perp_healthw,perp_comm_lead,perp_rel_lead,perp_security,perp_other,help_family,help_friend,help_colleague,help_client,help_teacher,help_police,help_health,help_helpline,help_social,help_non,help_neighbour,help_religious,help_online,help_other,help_no,help_don,help_refused,seek_help,where_friendly,where_family,where_rel_leader,where_centres,where_comm_lead,where_friends,where_helpline,where_police,where_health,where_cso,where_other,info_prevention,info_shelter_food,info_talk,info_psychosocial,info_insurance,info_protection,info_police,info_medical,info_financial,info_legal,info_onestop,info_other,need_health,need_food,need_water,need_hygiene,need_shelter,need_tenure,need_education,need_income,need_safety,need_other,id2,n,id4,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
Mozambique,Men,,,57,Living with partner/Cohabiting,16,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,yes,No,No,,,,,,12,,,,,,,,0,Urban,,,No,,0,0,1,,yes,,,,,,,,,,,,,,,,,No,15-1-57-.-5-1-1.927619539,15,,,,,,Using only (2),,,Radio/Television/Newspaper,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,,No,,No,Didn’t need any healthcare services,,,,,,,,,,,,No,No,No,No,No,No,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,15-1-57-.-5-1,1,1-57-.,0,A lot,"No, stayed the same",,ESA,8 and more,55-59,45-59,,,,0,Partnered with children,0,0,Matched (3),1
Mozambique,Men,,,25,Living with partner/Cohabiting,4,0,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,yes,,,,yes,yes,No,,,,,,1,,,,,,,,0,Urban,,,No,,0,0,1,,yes,,,,,,,,,,,,,,,,,No,15-1-25-.-5-0-1.9751348167,15,,,,,,Using only (2),,,Radio/Television/Newspaper,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,,No,Longer waiting time as before COVID-19 outbreak,Yes,Didn’t need any healthcare services,,,,,,,,,,,,No,Yes,No,No,No,No,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,No,Yes,No,No,No,No,Yes,Yes,Yes,,Physical violence,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,15-1-25-.-5-1,1,1-25-.,0,A lot,"No, stayed the same",No,ESA,4-5,25-29,25-34,,,,0,Partnered without children,0,0,Matched (3),1
Mozambique,Women,Technical,,35,Living with partner/Cohabiting,8,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,No,No,No,,,,,,3,,,,,,,,0,Rural,,,No,,0,0,1,,No,,,,,,,,,,,,,,,,,No,15-0-35-5-5-1-01.30780124,15,,,,,,Using only (2),,,Radio/Television/Newspaper,No,No,No,No,No,No,No,No,No,No,No,No,,No,,No,Didn’t need any healthcare services,,,,,,,,,,,,No,No,No,No,No,No,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,15-0-35-5-5-1,1,0-35-5,0,A lot,"No, stayed the same",,ESA,8 and more,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mozambique,Men,Secondary,,32,Married,6,1,Formal employee,yes,,No,,No,No,yes,No,No,yes,yes,No,yes,No,No,No,yes,No,,,yes,,,No,,,,,,,No,yes,,,3,No,3,yes,,,,,0,Urban,,,,,,,,,yes,No,Yes,Yes,No,,,,,,,,,,,,,,1-32-3-2-1-1-.8273433802,15,Formal employee,1,,No,,Master only (1),1-32-3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESA,6-7,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mozambique,Women,Primary,,40,Single,10,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,No,yes,No,,,,,,6,,,,,,,,0,Urban,,,No,,0,0,,,yes,,,,,,,,,,,,,,,,,No,15-0-40-2-1-1-1.972430881,15,,,,,,Using only (2),,,Radio/Television/Newspaper,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,No,Shorter waiting time as before COVID-19   outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,No,No,No,No,No,No,Feel safer,No,No,,Feel safer,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,15-0-40-2-1-1,1,0-40-2,0,,,,ESA,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Mozambique,Men,Secondary,,32,Living with partner/Cohabiting,6,1,Own Account Worker,yes,,No,,yes,yes,yes,yes,yes,yes,yes,No,,,,,yes,,,,No,,,No,,,,,,,No,No,,,3,yes,3,yes,,,,,0,,,,,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,,,1-32-3-5-1-1-.9164936758,15,Employer,1,,yes,,Master only (1),1-32-3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESA,6-7,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mozambique,Women,Secondary,,24,Single,10,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,yes,No,No,,,,,,5,,,,,,,,0,Urban,,,No,,0,0,1,,yes,,,,,,,,,,,,,,,,,No,15-0-24-3-1-1-11.028771301,15,,,,,,Using only (2),,,Radio/Television/Newspaper,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,Same waiting time as before COVID-19 outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,No,No,No,No,No,No,Feel safer,No,No,"No, it didn’t change",Feel safer,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,15-0-24-3-1-1,1,0-24-3,0,A lot,"Yes, increased",,ESA,8 and more,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Mozambique,Men,Tertiary,,37,Living with partner/Cohabiting,13,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,yes,,,,yes,yes,No,,,,,,6,,,,,,,,0,Urban,,,Yes,,0,0,0,,yes,,,,,,,,,,,,,,,,,Yes,15-1-37-4-5-1-1.9417795078,15,,,,,,Using only (2),,,Radio/Television/Newspaper,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,,No,Longer waiting time as before COVID-19 outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,No,No,No,No,No,No,Feel less safe,Yes,No,"Yes, it increased",Feel less safe,No,Yes,No,No,No,No,No,No,Yes,No,,Happens sometimes,No,No,No,No,No,No,No,No,No,,Denial to communicate with other people,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,15-1-37-4-5-1,1,1-37-4,1,A lot,"Yes, increased",No,ESA,8 and more,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mozambique,Men,Technical,,35,Living with partner/Cohabiting,10,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,No,No,Yes,,,,,,5,,,,,,,,0,Urban,,,No,,0,0,0,,yes,,,,,,,,,,,,,,,,,No,15-1-35-5-5-1-1.974464565,15,,,,,,Using only (2),,,Radio/Television/Newspaper,No,No,No,No,No,No,Yes,Yes,No,No,No,No,,No,Shorter waiting time as before COVID-19   outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,No,Yes,No,No,No,No,The same feeling,Yes,Yes,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens sometimes,No,Yes,No,Yes,No,Yes,No,Yes,No,,Physical violence,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,15-1-35-5-5-1,1,1-35-5,1,Somewhat,"No, stayed the same",No,ESA,8 and more,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mozambique,Men,Secondary,,25,Married,7,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,yes,yes,No,,,,,,3,,,,,,,,0,Rural,,,No,,0,1,1,,yes,,,,,,,,,,,,,,,,,Yes,15-1-25-3-2-1-11.006365326,15,,,,,,Using only (2),,,Radio/Television/Newspaper,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,,No,Shorter waiting time as before COVID-19   outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,No,No,No,No,No,No,Feel less safe,No,No,"Yes, it decreased",Feel safer,,,,,,,,,,,,Happens very often,No,No,No,Yes,No,No,No,No,No,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,15-1-25-3-2-4,4,1-25-3,0,A lot,"Yes, decreased",No,ESA,6-7,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mozambique,Women,,,28,Single,8,1,,,,,,,,,,,,,,,,,,,,"Community, including family and friends",,,,No,,,,yes,No,No,,,,,,5,,,,,,,,0,Rural,,,Yes,,0,0,1,,yes,,,,,,,,,,,,,,,,,No,15-0-28-.-1-1-11.028771301,15,,,,,,Using only (2),,,"Community,family and friends",Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,,No,,No,"Yes, we tried; able to access",,,,,,,,,,,,No,No,No,No,No,No,Feel safer,No,No,,Feel less safe,Yes,No,No,No,No,No,No,No,No,No,,Happens very often,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,15-0-28-.-1-12,12,0-28-.,0,A lot,"No, stayed the same",,ESA,8 and more,25-29,25-34,,,,0,Single Parent,0,0,Matched (3),1
Mozambique,Men,Technical,,31,Living with partner/Cohabiting,7,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,yes,yes,No,,,,,,4,,,,,,,,0,Urban,,,No,,1,0,1,,yes,,,,,,,,,,,,,,,,,No,15-1-31-5-5-1-11.006365326,15,,,,,,Using only (2),,,Radio/Television/Newspaper,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,,No,Shorter waiting time as before COVID-19   outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,No,No,No,No,No,No,Feel safer,No,No,"Yes, it decreased",Feel safer,,,,,,,,,,,,Happens very often,No,Yes,No,No,Yes,No,No,Yes,Yes,,Denial of resources,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,15-1-31-5-5-1,1,1-31-5,0,Somewhat,"Yes, decreased",No,ESA,6-7,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mozambique,Men,Primary,,40,Living with partner/Cohabiting,10,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,No,No,No,,,,,,5,,,,,,,,0,Rural,,,No,,0,0,0,,yes,,,,,,,,,,,,,,,,,No,15-1-40-2-5-1-1.974464565,15,,,,,,Using only (2),,,Radio/Television/Newspaper,No,No,No,No,Yes,No,No,No,No,No,Yes,No,,No,,No,Didn’t need any healthcare services,,,,,,,,,,,,No,No,No,No,No,No,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens sometimes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,15-1-40-2-5-2,2,1-40-2,0,A lot,"No, stayed the same",,ESA,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mozambique,Men,Technical,,28,Living with partner/Cohabiting,7,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,No,yes,Yes,,,,,,4,,,,,,,,0,Urban,,,No,,0,0,1,,yes,,,,,,,,,,,,,,,,,No,15-1-28-5-5-1-1.9642419251,15,,,,,,Using only (2),,,Radio/Television/Newspaper,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,,No,Shorter waiting time as before COVID-19   outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,No,No,No,No,No,No,Feel safer,No,Yes,"Yes, it decreased",Feel safer,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,15-1-28-5-5-3,3,1-28-5,0,A lot,"Yes, increased",,ESA,6-7,25-29,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mozambique,Women,Primary,,51,Living with partner/Cohabiting,13,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,No,yes,Yes,,,,,,5,,,,,,,,0,Urban,,,No,,0,0,0,,yes,,,,,,,,,,,,,,,,,Yes,15-0-51-2-5-1-11.162780632,15,,,,,,Using only (2),,,Radio/Television/Newspaper,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,,,,No,"Yes, we tried; able to access",,,,,,,,,,,,No,Yes,Yes,No,No,No,Feel less safe,Yes,Yes,"Yes, it decreased",The same feeling of safety,,,,,,,,,,,,Happens sometimes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,15-0-51-2-5-1,1,0-51-2,1,A lot,"No, stayed the same",,ESA,8 and more,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mozambique,Women,Secondary,,69,Living with partner/Cohabiting,9,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,No,yes,No,,,,,,4,,,,,,,,1,Urban,,,No,,0,0,0,,yes,,,,,,,,,,,,,,,,,No,15-0-69-3-5-1-14.394523968,15,,,,,,Using only (2),,,Radio/Television/Newspaper,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,Same waiting time as before COVID-19 outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,No,Yes,No,No,No,No,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens sometimes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,15-0-69-3-5-1,1,0-69-3,0,Somewhat,"No, stayed the same",,ESA,8 and more,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),4
Mozambique,Women,Secondary,,58,Widowed,9,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,,,,,yes,yes,No,,,,,,3,,,,,,,,0,Urban,,,No,,0,0,1,,yes,,,,,,,,,,,,,,,,,Yes,15-0-58-3-4-1-1.9393005835,15,,,,,,Using only (2),,,Radio/Television/Newspaper,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,No,,No,,,,,,,,,,,,,No,No,No,No,No,No,Feel less safe,No,No,,Feel safer,,,,,,,,,,,,Happens very often,No,Yes,No,No,No,No,No,No,No,,Physical violence,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,15-0-58-3-4-1,1,0-58-3,0,A lot,"Yes, increased",No,ESA,8 and more,55-59,45-59,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Mozambique,Men,Secondary,,34,Living with partner/Cohabiting,8,1,Formal employee,,,No,,yes,yes,yes,No,yes,No,yes,No,yes,No,No,No,yes,yes,,,yes,,,No,,,,,,,,,,,3,yes,2,No,,,,,0,,,,,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,,,1-34-3-5-1-1-.9164936758,15,Formal employee,1,,No,Some food needs,Master only (1),1-34-3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESA,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mozambique,Women,Secondary,,57,Single,7,0,Own Account Worker,,,,,No,yes,yes,No,yes,yes,yes,yes,No,yes,yes,No,yes,No,,,yes,,,No,,,,,,,,,,,1,No,0,No,,,,,0,Urban,,,,,,,,,yes,yes,Yes,Yes,Yes,,,,,,,,,,,,,,0-57-3-1-0-1-.9110210507,15,,1,,yes,Some food needs,Master only (1),0-57-3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESA,6-7,55-59,45-59,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Mozambique,Women,Secondary,,22,Separated/Divorced,5,1,Not employed,,,,,yes,No,No,No,No,yes,yes,No,,,,,yes,,,,yes,,,No,,,,,,,,,,,2,No,0,No,,,,,0,Urban,,,,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,,,0-22-3-3-1-1-1.00751643,15,Not employed,,1,No,,Master only (1),0-22-3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESA,4-5,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Mozambique,Women,,,21,Single,6,0,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,No,yes,No,,,,,,1,,,,,,,,0,Urban,,,Yes,,0,0,0,,No,,,,,,,,,,,,,,,,,Yes,15-0-21-.-1-0-0.9348827496,15,,,,,,Using only (2),,,Radio/Television/Newspaper,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,,No,,No,"Yes, we tried; able to access",,,,,,,,,,,,No,No,No,No,No,No,Feel less safe,No,No,"Yes, it increased",Feel less safe,No,No,No,No,No,No,No,No,Yes,No,,Happens sometimes,No,Yes,No,No,No,No,Yes,No,No,,Emotionally abuse,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,15-0-21-.-1-15,15,0-21-.,0,A lot,"Yes, increased",Yes,ESA,6-7,18-24,18-24,,,,0,Single without children,0,0,Matched (3),1
Mozambique,Women,Primary,,24,Living with partner/Cohabiting,7,1,Own Account Worker,,,No,,yes,yes,No,No,No,yes,yes,yes,No,No,No,No,yes,No,,,yes,,,yes,,,,,,,,,,,4,No,0,No,,,,,0,,,,,,,,,,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,0-24-2-5-1-0-1.015054351,15,Own Account Worker,1,,yes,Some food needs,Master only (1),0-24-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESA,6-7,18-24,18-24,Secondary Education or Less,1,1,1,Partnered with children,0,0,Matched (3),1
Mozambique,Women,,,27,Living with partner/Cohabiting,6,1,,,,,,,,,,,,,,,,,,,,"Community, including family and friends",,,,No,,,,No,No,Yes,,,,,,3,,,,,,,,0,Urban,,,No,,0,0,0,,No,,,,,,,,,,,,,,,,,Yes,15-0-27-.-5-1-01.004955332,15,,,,,,Using only (2),,,"Community,family and friends",No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,,No,Didn’t need any healthcare services,,,,,,,,,,,,No,No,No,No,No,No,Feel less safe,No,Yes,"Yes, it decreased",The same feeling of safety,,,,,,,,,,,,Happens sometimes,No,Yes,No,Yes,Yes,No,No,No,No,,Physical violence,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,15-0-27-.-5-5,5,0-27-.,0,A lot,"No, stayed the same",No,ESA,6-7,25-29,25-34,,,,0,Partnered with children,0,0,Matched (3),1
Mozambique,Women,Tertiary,,30,Single,2,0,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,No,No,No,,,,,,0,,,,,,,,0,Urban,,,Yes,,0,0,1,,yes,,,,,,,,,,,,,,,,,No,15-0-30-4-1-0-1.9664422703,15,,,,,,Using only (2),,,Radio/Television/Newspaper,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,,No,Didn’t need any healthcare services,,,,,,,,,,,,No,No,No,No,No,No,Feel safer,No,No,"No, it didn’t change",Feel less safe,No,No,No,No,No,No,No,No,Yes,No,,Happens very often,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,15-0-30-4-1-5,5,0-30-4,0,A lot,"Yes, decreased",,ESA,2-3,30-34,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
