,country,year,wage,sex,ISO,currency,local_currency,break
387,Armenia,2012,437.279,F,ARM,PPP,Dram (AMD),False
388,Armenia,2012,172.05,F,ARM,USD,Dram (AMD),False
389,Armenia,2011,82681.486,T,ARM,Local,Dram (AMD),False
390,Armenia,2011,499.197,T,ARM,PPP,Dram (AMD),False
391,Armenia,2011,221.963,T,ARM,USD,Dram (AMD),False
392,Armenia,2011,97430.606,M,ARM,Local,Dram (AMD),False
393,Armenia,2011,588.246,M,ARM,PPP,Dram (AMD),False
394,Armenia,2011,261.558,M,ARM,USD,Dram (AMD),False
395,Armenia,2011,64292.79,F,ARM,Local,Dram (AMD),False
396,Armenia,2011,388.173,F,ARM,PPP,Dram (AMD),False
397,Armenia,2011,172.598,F,ARM,USD,Dram (AMD),False
398,Armenia,2010,79081.411,T,ARM,Local,Dram (AMD),False
399,Armenia,2010,498.258,T,ARM,PPP,Dram (AMD),False
400,Armenia,2010,211.64,T,ARM,USD,Dram (AMD),False
401,Armenia,2010,92118.674,M,ARM,Local,Dram (AMD),False
402,Armenia,2010,580.4,M,ARM,PPP,Dram (AMD),False
403,Armenia,2010,246.53,M,ARM,USD,Dram (AMD),False
404,Armenia,2010,59741.188,F,ARM,Local,Dram (AMD),False
405,Armenia,2010,376.403,F,ARM,PPP,Dram (AMD),False
406,Armenia,2010,159.881,F,ARM,USD,Dram (AMD),False
407,Armenia,2009,101800.0,T,ARM,Local,Dram (AMD),False
408,Armenia,2009,682.645,T,ARM,PPP,Dram (AMD),False
409,Armenia,2009,280.222,T,ARM,USD,Dram (AMD),False
410,Armenia,2008,91539.0,T,ARM,Local,Dram (AMD),False
411,Armenia,2008,637.014,T,ARM,PPP,Dram (AMD),False
412,Armenia,2008,299.177,T,ARM,USD,Dram (AMD),False
413,Armenia,2007,57952.92,T,ARM,Local,Dram (AMD),True
414,Armenia,2007,423.14,T,ARM,PPP,Dram (AMD),True
415,Armenia,2007,169.414,T,ARM,USD,Dram (AMD),True
416,Armenia,2007,69032.061,M,ARM,Local,Dram (AMD),True
417,Armenia,2007,504.034,M,ARM,PPP,Dram (AMD),True
418,Armenia,2007,201.801,M,ARM,USD,Dram (AMD),True
419,Armenia,2007,42240.351,F,ARM,Local,Dram (AMD),True
420,Armenia,2007,308.416,F,ARM,PPP,Dram (AMD),True
421,Armenia,2007,123.481,F,ARM,USD,Dram (AMD),True
422,Armenia,2006,62293.0,T,ARM,Local,Dram (AMD),False
423,Armenia,2006,461.704,T,ARM,PPP,Dram (AMD),False
424,Armenia,2006,149.728,T,ARM,USD,Dram (AMD),False
425,Armenia,2005,52060.0,T,ARM,Local,Dram (AMD),False
426,Armenia,2005,384.612,T,ARM,PPP,Dram (AMD),False
427,Armenia,2005,113.746,T,ARM,USD,Dram (AMD),False
428,Armenia,2004,43445.0,T,ARM,Local,Dram (AMD),False
429,Armenia,2004,312.417,T,ARM,PPP,Dram (AMD),False
430,Armenia,2004,81.441,T,ARM,USD,Dram (AMD),False
431,Armenia,2003,34783.0,T,ARM,Local,Dram (AMD),False
432,Armenia,2003,260.564,T,ARM,PPP,Dram (AMD),False
433,Armenia,2003,60.099,T,ARM,USD,Dram (AMD),False
434,Armenia,2002,27324.0,T,ARM,Local,Dram (AMD),False
435,Armenia,2002,209.594,T,ARM,PPP,Dram (AMD),False
436,Armenia,2002,47.657,T,ARM,USD,Dram (AMD),False
437,Armenia,2001,24483.0,T,ARM,Local,Dram (AMD),False
438,Armenia,2001,186.829,T,ARM,PPP,Dram (AMD),False
439,Armenia,2001,44.107,T,ARM,USD,Dram (AMD),False
440,Armenia,2000,21667.0,T,ARM,Local,Dram (AMD),False
441,Armenia,2000,165.854,T,ARM,PPP,Dram (AMD),False
442,Armenia,2000,40.159,T,ARM,USD,Dram (AMD),False
443,Armenia,1999,18835.0,T,ARM,Local,Dram (AMD),False
444,Armenia,1999,138.364,T,ARM,PPP,Dram (AMD),False
445,Armenia,1999,35.202,T,ARM,USD,Dram (AMD),False
446,Armenia,1998,15466.0,T,ARM,Local,Dram (AMD),False
447,Armenia,1998,111.903,T,ARM,PPP,Dram (AMD),False
448,Armenia,1998,30.631,T,ARM,USD,Dram (AMD),False
449,Armenia,1997,13581.0,T,ARM,Local,Dram (AMD),False
450,Armenia,1997,105.154,T,ARM,PPP,Dram (AMD),False
451,Armenia,1997,27.669,T,ARM,USD,Dram (AMD),False
452,Armenia,1996,9469.0,T,ARM,Local,Dram (AMD),False
453,Armenia,1996,81.643,T,ARM,PPP,Dram (AMD),False
454,Armenia,1996,22.87,T,ARM,USD,Dram (AMD),False
455,Armenia,1995,7060.0,T,ARM,Local,Dram (AMD),False
456,Armenia,1995,70.186,T,ARM,PPP,Dram (AMD),False
457,Armenia,1995,17.393,T,ARM,USD,Dram (AMD),False
458,Armenia,1994,1748.0,T,ARM,Local,Dram (AMD),True
459,Armenia,1994,46.645,T,ARM,PPP,Dram (AMD),True
460,Armenia,1994,6.056,T,ARM,USD,Dram (AMD),True
461,Armenia,1993,12173.0,T,ARM,Local,Dram (AMD),False
462,Armenia,1993,10997.203,T,ARM,PPP,Dram (AMD),False
463,Armenia,1993,1336.958,T,ARM,USD,Dram (AMD),False
464,Armenia,1992,1395.0,T,ARM,Local,Dram (AMD),False
465,Armenia,1991,337.0,T,ARM,Local,Dram (AMD),False
466,Armenia,1990,241.0,T,ARM,Local,Dram (AMD),False
467,Antigua and Barbuda,2023,2840.209,T,ATG,Local,East Caribbean dollar (XCD),False
468,Antigua and Barbuda,2023,1319.621,T,ATG,PPP,East Caribbean dollar (XCD),False
469,Antigua and Barbuda,2023,1051.929,T,ATG,USD,East Caribbean dollar (XCD),False
470,Antigua and Barbuda,2023,3009.74,M,ATG,Local,East Caribbean dollar (XCD),False
471,Antigua and Barbuda,2023,1398.389,M,ATG,PPP,East Caribbean dollar (XCD),False
472,Antigua and Barbuda,2023,1114.718,M,ATG,USD,East Caribbean dollar (XCD),False
473,Antigua and Barbuda,2023,2682.598,F,ATG,Local,East Caribbean dollar (XCD),False
474,Antigua and Barbuda,2023,1246.392,F,ATG,PPP,East Caribbean dollar (XCD),False
475,Antigua and Barbuda,2023,993.555,F,ATG,USD,East Caribbean dollar (XCD),False
476,Antigua and Barbuda,2018,2672.81,T,ATG,Local,East Caribbean dollar (XCD),False
477,Antigua and Barbuda,2018,1128.264,T,ATG,PPP,East Caribbean dollar (XCD),False
478,Antigua and Barbuda,2018,989.93,T,ATG,USD,East Caribbean dollar (XCD),False
479,Antigua and Barbuda,2018,2871.245,M,ATG,Local,East Caribbean dollar (XCD),False
480,Antigua and Barbuda,2018,1212.028,M,ATG,PPP,East Caribbean dollar (XCD),False
481,Antigua and Barbuda,2018,1063.424,M,ATG,USD,East Caribbean dollar (XCD),False
482,Antigua and Barbuda,2018,2481.99,F,ATG,Local,East Caribbean dollar (XCD),False
483,Antigua and Barbuda,2018,1047.714,F,ATG,PPP,East Caribbean dollar (XCD),False
484,Antigua and Barbuda,2018,919.256,F,ATG,USD,East Caribbean dollar (XCD),False
485,Australia,2021,5905.537,T,AUS,Local,Australian dollar (AUD),False
486,Australia,2021,3925.805,T,AUS,PPP,Australian dollar (AUD),False
487,Australia,2021,4436.17,T,AUS,USD,Australian dollar (AUD),False
488,Australia,2021,6840.278,M,AUS,Local,Australian dollar (AUD),False
489,Australia,2021,4547.19,M,AUS,PPP,Australian dollar (AUD),False
490,Australia,2021,5138.336,M,AUS,USD,Australian dollar (AUD),False
491,Australia,2021,4945.179,F,AUS,Local,Australian dollar (AUD),False
492,Australia,2021,3287.391,F,AUS,PPP,Australian dollar (AUD),False
493,Australia,2021,3714.76,F,AUS,USD,Australian dollar (AUD),False
494,Australia,2020,5629.683,T,AUS,Local,Australian dollar (AUD),False
495,Australia,2020,3644.787,T,AUS,PPP,Australian dollar (AUD),False
496,Australia,2020,3874.296,T,AUS,USD,Australian dollar (AUD),False
497,Australia,2020,6639.977,M,AUS,Local,Australian dollar (AUD),False
498,Australia,2020,4298.874,M,AUS,PPP,Australian dollar (AUD),False
499,Australia,2020,4569.572,M,AUS,USD,Australian dollar (AUD),False
500,Australia,2020,4663.08,F,AUS,Local,Australian dollar (AUD),False
501,Australia,2020,3018.985,F,AUS,PPP,Australian dollar (AUD),False
502,Australia,2020,3209.089,F,AUS,USD,Australian dollar (AUD),False
503,Australia,2019,5518.336,T,AUS,Local,Australian dollar (AUD),False
504,Australia,2019,3525.53,T,AUS,PPP,Australian dollar (AUD),False
505,Australia,2019,3836.156,T,AUS,USD,Australian dollar (AUD),False
506,Australia,2019,6469.352,M,AUS,Local,Australian dollar (AUD),False
507,Australia,2019,4133.111,M,AUS,PPP,Australian dollar (AUD),False
508,Australia,2019,4497.27,M,AUS,USD,Australian dollar (AUD),False
509,Australia,2019,4570.332,F,AUS,Local,Australian dollar (AUD),False
510,Australia,2019,2919.874,F,AUS,PPP,Australian dollar (AUD),False
511,Australia,2019,3177.137,F,AUS,USD,Australian dollar (AUD),False
512,Australia,2018,5323.882,T,AUS,Local,Australian dollar (AUD),False
513,Australia,2018,3414.148,T,AUS,PPP,Australian dollar (AUD),False
514,Australia,2018,3977.76,T,AUS,USD,Australian dollar (AUD),False
515,Australia,2018,6252.193,M,AUS,Local,Australian dollar (AUD),False
516,Australia,2018,4009.464,M,AUS,PPP,Australian dollar (AUD),False
517,Australia,2018,4671.351,M,AUS,USD,Australian dollar (AUD),False
518,Australia,2018,4374.256,F,AUS,Local,Australian dollar (AUD),False
519,Australia,2018,2805.163,F,AUS,PPP,Australian dollar (AUD),False
520,Australia,2018,3268.242,F,AUS,USD,Australian dollar (AUD),False
521,Australia,2017,5178.878,T,AUS,Local,Australian dollar (AUD),False
522,Australia,2017,3313.676,T,AUS,PPP,Australian dollar (AUD),False
523,Australia,2017,3969.225,T,AUS,USD,Australian dollar (AUD),False
524,Australia,2017,6186.172,M,AUS,Local,Australian dollar (AUD),False
525,Australia,2017,3958.187,M,AUS,PPP,Australian dollar (AUD),False
526,Australia,2017,4741.241,M,AUS,USD,Australian dollar (AUD),False
527,Australia,2017,4143.721,F,AUS,Local,Australian dollar (AUD),False
528,Australia,2017,2651.336,F,AUS,PPP,Australian dollar (AUD),False
529,Australia,2017,3175.854,F,AUS,USD,Australian dollar (AUD),False
530,Australia,2016,5071.584,T,AUS,Local,Australian dollar (AUD),False
531,Australia,2016,3307.636,T,AUS,PPP,Australian dollar (AUD),False
532,Australia,2016,3770.095,T,AUS,USD,Australian dollar (AUD),False
533,Australia,2016,6044.317,M,AUS,Local,Australian dollar (AUD),False
534,Australia,2016,3942.042,M,AUS,PPP,Australian dollar (AUD),False
535,Australia,2016,4493.201,M,AUS,USD,Australian dollar (AUD),False
536,Australia,2016,4029.49,F,AUS,Local,Australian dollar (AUD),False
537,Australia,2016,2627.992,F,AUS,PPP,Australian dollar (AUD),False
538,Australia,2016,2995.427,F,AUS,USD,Australian dollar (AUD),False
539,Australia,2015,4836.662,T,AUS,Local,Australian dollar (AUD),False
540,Australia,2015,3129.602,T,AUS,PPP,Australian dollar (AUD),False
541,Australia,2015,3633.609,T,AUS,USD,Australian dollar (AUD),False
542,Australia,2015,5800.326,M,AUS,Local,Australian dollar (AUD),False
543,Australia,2015,3753.148,M,AUS,PPP,Australian dollar (AUD),False
544,Australia,2015,4357.575,M,AUS,USD,Australian dollar (AUD),False
545,Australia,2015,3825.256,F,AUS,Local,Australian dollar (AUD),False
546,Australia,2015,2475.163,F,AUS,PPP,Australian dollar (AUD),False
547,Australia,2015,2873.776,F,AUS,USD,Australian dollar (AUD),False
548,Australia,2014,4800.452,T,AUS,Local,Australian dollar (AUD),False
549,Australia,2014,3137.107,T,AUS,PPP,Australian dollar (AUD),False
550,Australia,2014,4327.213,T,AUS,USD,Australian dollar (AUD),False
551,Australia,2014,5834.298,M,AUS,Local,Australian dollar (AUD),False
552,Australia,2014,3812.729,M,AUS,PPP,Australian dollar (AUD),False
553,Australia,2014,5259.141,M,AUS,USD,Australian dollar (AUD),False
554,Australia,2014,3721.571,F,AUS,Local,Australian dollar (AUD),False
555,Australia,2014,2432.056,F,AUS,PPP,Australian dollar (AUD),False
556,Australia,2014,3354.691,F,AUS,USD,Australian dollar (AUD),False
557,Australia,2013,4686.129,T,AUS,Local,Australian dollar (AUD),False
558,Australia,2013,3086.73,T,AUS,PPP,Australian dollar (AUD),False
559,Australia,2013,4523.976,T,AUS,USD,Australian dollar (AUD),False
560,Australia,2013,5707.054,M,AUS,Local,Australian dollar (AUD),False
561,Australia,2013,3759.209,M,AUS,PPP,Australian dollar (AUD),False
562,Australia,2013,5509.574,M,AUS,USD,Australian dollar (AUD),False
563,Australia,2013,3590.167,F,AUS,Local,Australian dollar (AUD),False
564,Australia,2013,2364.826,F,AUS,PPP,Australian dollar (AUD),False
565,Australia,2013,3465.937,F,AUS,USD,Australian dollar (AUD),False
566,Australia,2012,4633.052,T,AUS,Local,Australian dollar (AUD),False
567,Australia,2012,2996.408,T,AUS,PPP,Australian dollar (AUD),False
568,Australia,2012,4797.108,T,AUS,USD,Australian dollar (AUD),False
569,Australia,2012,5600.37,M,AUS,Local,Australian dollar (AUD),False
570,Australia,2012,3622.017,M,AUS,PPP,Australian dollar (AUD),False
571,Australia,2012,5798.679,M,AUS,USD,Australian dollar (AUD),False
572,Australia,2012,3554.326,F,AUS,Local,Australian dollar (AUD),False
573,Australia,2012,2298.746,F,AUS,PPP,Australian dollar (AUD),False
574,Australia,2012,3680.184,F,AUS,USD,Australian dollar (AUD),False
575,Australia,2011,4425.492,T,AUS,Local,Australian dollar (AUD),False
576,Australia,2011,2898.843,T,AUS,PPP,Australian dollar (AUD),False
577,Australia,2011,4564.889,T,AUS,USD,Australian dollar (AUD),False
578,Australia,2011,5261.402,M,AUS,Local,Australian dollar (AUD),False
579,Australia,2011,3446.391,M,AUS,PPP,Australian dollar (AUD),False
580,Australia,2011,5427.129,M,AUS,USD,Australian dollar (AUD),False
581,Australia,2011,3485.516,F,AUS,Local,Australian dollar (AUD),False
582,Australia,2011,2283.128,F,AUS,PPP,Australian dollar (AUD),False
583,Australia,2011,3595.306,F,AUS,USD,Australian dollar (AUD),False
584,Australia,2010,4312.991,T,AUS,Local,Australian dollar (AUD),False
585,Australia,2010,2773.796,T,AUS,PPP,Australian dollar (AUD),False
586,Australia,2010,3956.294,T,AUS,USD,Australian dollar (AUD),False
587,Australia,2010,5179.684,M,AUS,Local,Australian dollar (AUD),False
588,Australia,2010,3331.188,M,AUS,PPP,Australian dollar (AUD),False
589,Australia,2010,4751.309,M,AUS,USD,Australian dollar (AUD),False
590,Australia,2010,3367.41,F,AUS,Local,Australian dollar (AUD),False
591,Australia,2010,2165.668,F,AUS,PPP,Australian dollar (AUD),False
592,Australia,2010,3088.915,F,AUS,USD,Australian dollar (AUD),False
593,Australia,2009,4078.189,T,AUS,Local,Australian dollar (AUD),False
594,Australia,2009,2631.546,T,AUS,PPP,Australian dollar (AUD),False
595,Australia,2009,3180.646,T,AUS,USD,Australian dollar (AUD),False
596,Australia,2009,4909.567,M,AUS,Local,Australian dollar (AUD),False
597,Australia,2009,3168.012,M,AUS,PPP,Australian dollar (AUD),False
598,Australia,2009,3829.051,M,AUS,USD,Australian dollar (AUD),False
599,Australia,2009,3166.112,F,AUS,Local,Australian dollar (AUD),False
600,Australia,2009,2043.007,F,AUS,PPP,Australian dollar (AUD),False
601,Australia,2009,2469.302,F,AUS,USD,Australian dollar (AUD),False
602,Australia,2008,3996.722,T,AUS,Local,Australian dollar (AUD),False
603,Australia,2008,2611.084,T,AUS,PPP,Australian dollar (AUD),False
604,Australia,2008,3352.453,T,AUS,USD,Australian dollar (AUD),False
605,Australia,2008,4845.791,M,AUS,Local,Australian dollar (AUD),False
606,Australia,2008,3165.787,M,AUS,PPP,Australian dollar (AUD),False
607,Australia,2008,4064.653,M,AUS,USD,Australian dollar (AUD),False
608,Australia,2008,3059.527,F,AUS,Local,Australian dollar (AUD),False
609,Australia,2008,1998.809,F,AUS,PPP,Australian dollar (AUD),False
610,Australia,2008,2566.333,F,AUS,USD,Australian dollar (AUD),False
611,Australia,2007,3718.602,T,AUS,Local,Australian dollar (AUD),False
612,Australia,2007,2472.577,T,AUS,PPP,Australian dollar (AUD),False
613,Australia,2007,3111.612,T,AUS,USD,Australian dollar (AUD),False
614,Australia,2007,4484.991,M,AUS,Local,Australian dollar (AUD),False
615,Australia,2007,2982.165,M,AUS,PPP,Australian dollar (AUD),False
616,Australia,2007,3752.903,M,AUS,USD,Australian dollar (AUD),False
617,Australia,2007,2891.355,F,AUS,Local,Australian dollar (AUD),False
618,Australia,2007,1922.523,F,AUS,PPP,Australian dollar (AUD),False
619,Australia,2007,2419.397,F,AUS,USD,Australian dollar (AUD),False
620,Australia,2006,3519.786,T,AUS,Local,Australian dollar (AUD),False
621,Australia,2006,2353.316,T,AUS,PPP,Australian dollar (AUD),False
622,Australia,2006,2650.495,T,AUS,USD,Australian dollar (AUD),False
623,Australia,2006,4238.077,M,AUS,Local,Australian dollar (AUD),False
624,Australia,2006,2833.562,M,AUS,PPP,Australian dollar (AUD),False
625,Australia,2006,3191.387,M,AUS,USD,Australian dollar (AUD),False
626,Australia,2006,2743.214,F,AUS,Local,Australian dollar (AUD),False
627,Australia,2006,1834.103,F,AUS,PPP,Australian dollar (AUD),False
628,Australia,2006,2065.714,F,AUS,USD,Australian dollar (AUD),False
629,Australia,2005,3327.375,T,AUS,Local,Australian dollar (AUD),False
630,Australia,2005,2272.58,T,AUS,PPP,Australian dollar (AUD),False
631,Australia,2005,2541.002,T,AUS,USD,Australian dollar (AUD),False
632,Australia,2005,4043.008,M,AUS,Local,Australian dollar (AUD),False
633,Australia,2005,2761.354,M,AUS,PPP,Australian dollar (AUD),False
634,Australia,2005,3087.507,M,AUS,USD,Australian dollar (AUD),False
635,Australia,2005,2550.959,F,AUS,Local,Australian dollar (AUD),False
636,Australia,2005,1742.292,F,AUS,PPP,Australian dollar (AUD),False
637,Australia,2005,1948.08,F,AUS,USD,Australian dollar (AUD),False
638,Australia,2004,3109.75,T,AUS,Local,Australian dollar (AUD),False
639,Australia,2004,2158.357,T,AUS,PPP,Australian dollar (AUD),False
640,Australia,2004,2286.997,T,AUS,USD,Australian dollar (AUD),False
641,Australia,2004,3755.59,M,AUS,Local,Australian dollar (AUD),False
642,Australia,2004,2606.61,M,AUS,PPP,Australian dollar (AUD),False
643,Australia,2004,2761.966,M,AUS,USD,Australian dollar (AUD),False
644,Australia,2004,2353.818,F,AUS,Local,Australian dollar (AUD),False
645,Australia,2004,1633.694,F,AUS,PPP,Australian dollar (AUD),False
646,Australia,2004,1731.064,F,AUS,USD,Australian dollar (AUD),False
647,Australia,2003,3051.079,T,AUS,Local,Australian dollar (AUD),False
648,Australia,2003,2096.307,T,AUS,PPP,Australian dollar (AUD),False
649,Australia,2003,1978.76,T,AUS,USD,Australian dollar (AUD),False
650,Australia,2003,3668.91,M,AUS,Local,Australian dollar (AUD),False
651,Australia,2003,2520.801,M,AUS,PPP,Australian dollar (AUD),False
652,Australia,2003,2379.452,M,AUS,USD,Australian dollar (AUD),False
653,Australia,2003,2346.064,F,AUS,Local,Australian dollar (AUD),False
654,Australia,2003,1611.912,F,AUS,PPP,Australian dollar (AUD),False
655,Australia,2003,1521.527,F,AUS,USD,Australian dollar (AUD),False
656,Australia,2002,2921.565,T,AUS,Local,Australian dollar (AUD),False
657,Australia,2002,2052.454,T,AUS,PPP,Australian dollar (AUD),False
658,Australia,2002,1587.322,T,AUS,USD,Australian dollar (AUD),False
659,Australia,2002,3496.167,M,AUS,Local,Australian dollar (AUD),False
660,Australia,2002,2456.122,M,AUS,PPP,Australian dollar (AUD),False
661,Australia,2002,1899.51,M,AUS,USD,Australian dollar (AUD),False
662,Australia,2002,2263.166,F,AUS,Local,Australian dollar (AUD),False
663,Australia,2002,1589.916,F,AUS,PPP,Australian dollar (AUD),False
664,Australia,2002,1229.605,F,AUS,USD,Australian dollar (AUD),False
665,Australia,2001,3068.934,T,AUS,Local,Australian dollar (AUD),False
666,Australia,2001,2184.798,T,AUS,PPP,Australian dollar (AUD),False
667,Australia,2001,1587.29,T,AUS,USD,Australian dollar (AUD),False
668,Australia,2001,3704.833,M,AUS,Local,Australian dollar (AUD),False
669,Australia,2001,2637.5,M,AUS,PPP,Australian dollar (AUD),False
670,Australia,2001,1916.185,M,AUS,USD,Australian dollar (AUD),False
671,Australia,2001,2333.178,F,AUS,Local,Australian dollar (AUD),False
672,Australia,2001,1661.008,F,AUS,PPP,Australian dollar (AUD),False
673,Australia,2001,1206.748,F,AUS,USD,Australian dollar (AUD),False
674,Australia,1995,655.956,T,AUS,Local,Australian dollar (AUD),False
675,Australia,1995,476.627,T,AUS,PPP,Australian dollar (AUD),False
676,Australia,1995,486.242,T,AUS,USD,Australian dollar (AUD),False
677,Australia,1995,697.754,M,AUS,Local,Australian dollar (AUD),False
678,Australia,1995,506.998,M,AUS,PPP,Australian dollar (AUD),False
679,Australia,1995,517.226,M,AUS,USD,Australian dollar (AUD),False
680,Australia,1995,586.752,F,AUS,Local,Australian dollar (AUD),False
681,Australia,1995,426.342,F,AUS,PPP,Australian dollar (AUD),False
682,Australia,1995,434.943,F,AUS,USD,Australian dollar (AUD),False
683,Australia,1994,622.839,T,AUS,Local,Australian dollar (AUD),True
684,Australia,1994,455.554,T,AUS,PPP,Australian dollar (AUD),True
685,Australia,1994,455.375,T,AUS,USD,Australian dollar (AUD),True
686,Australia,1994,659.308,M,AUS,Local,Australian dollar (AUD),True
687,Australia,1994,482.228,M,AUS,PPP,Australian dollar (AUD),True
688,Australia,1994,482.038,M,AUS,USD,Australian dollar (AUD),True
689,Australia,1994,562.304,F,AUS,Local,Australian dollar (AUD),True
690,Australia,1994,411.278,F,AUS,PPP,Australian dollar (AUD),True
691,Australia,1994,411.116,F,AUS,USD,Australian dollar (AUD),True
692,Australia,1993,600.661,T,AUS,Local,Australian dollar (AUD),False
693,Australia,1993,437.151,T,AUS,PPP,Australian dollar (AUD),False
694,Australia,1993,408.457,T,AUS,USD,Australian dollar (AUD),False
695,Australia,1993,638.232,M,AUS,Local,Australian dollar (AUD),False
696,Australia,1993,464.495,M,AUS,PPP,Australian dollar (AUD),False
697,Australia,1993,434.006,M,AUS,USD,Australian dollar (AUD),False
698,Australia,1993,540.148,F,AUS,Local,Australian dollar (AUD),False
699,Australia,1993,393.111,F,AUS,PPP,Australian dollar (AUD),False
700,Australia,1993,367.308,F,AUS,USD,Australian dollar (AUD),False
701,Australia,1992,577.604,T,AUS,Local,Australian dollar (AUD),False
702,Australia,1992,418.707,T,AUS,PPP,Australian dollar (AUD),False
703,Australia,1992,424.195,T,AUS,USD,Australian dollar (AUD),False
704,Australia,1992,609.834,M,AUS,Local,Australian dollar (AUD),False
705,Australia,1992,442.07,M,AUS,PPP,Australian dollar (AUD),False
706,Australia,1992,447.865,M,AUS,USD,Australian dollar (AUD),False
707,Australia,1992,524.02,F,AUS,Local,Australian dollar (AUD),False
708,Australia,1992,379.864,F,AUS,PPP,Australian dollar (AUD),False
709,Australia,1992,384.842,F,AUS,USD,Australian dollar (AUD),False
710,Australia,1991,559.32,T,AUS,Local,Australian dollar (AUD),False
711,Australia,1991,402.247,T,AUS,PPP,Australian dollar (AUD),False
712,Australia,1991,435.69,T,AUS,USD,Australian dollar (AUD),False
713,Australia,1991,498.348,F,AUS,Local,Australian dollar (AUD),False
714,Australia,1991,358.398,F,AUS,PPP,Australian dollar (AUD),False
715,Australia,1991,388.195,F,AUS,USD,Australian dollar (AUD),False
716,Australia,1990,536.106,T,AUS,Local,Australian dollar (AUD),False
717,Australia,1990,386.765,T,AUS,PPP,Australian dollar (AUD),False
718,Australia,1990,418.487,T,AUS,USD,Australian dollar (AUD),False
719,Australia,1990,573.24,M,AUS,Local,Australian dollar (AUD),False
720,Australia,1990,413.555,M,AUS,PPP,Australian dollar (AUD),False
