,ISO,year,country,break,local_currency_code,F_local,F_usd,M_local,M_usd,T_local,T_usd,ratio,female_share,male_share,balanced_avg,balanced_ratio,ratio_usd
1629,ROU,2018,Romania,False,EUR,536.136,633.153,580.152,685.134,561.465,663.065,0.924,0.424,0.575,558.144,0.96,0.9241301701564949
1630,ROU,2019,Romania,False,EUR,771.231,863.374,818.879,916.714,798.701,894.126,0.941,0.423,0.576,795.055,0.97,0.9418139136088245
1631,ROU,2020,Romania,False,EUR,798.438,911.973,860.141,982.45,833.648,952.19,0.928,0.429,0.57,829.289,0.962,0.9282640337930682
1632,ROU,2021,Romania,False,EUR,910.275,1076.619,988.41,1169.032,954.474,1128.895,0.92,0.434,0.565,949.342,0.958,0.9209491271410877
1633,ROU,2022,Romania,False,EUR,943.104,993.134,1073.489,1130.437,1015.684,1069.565,0.878,0.443,0.556,1008.296,0.935,0.8785398920948272
1634,ROU,2023,Romania,False,EUR,1135.142,1227.393,1308.706,1415.062,1231.55,1331.636,0.867,0.444,0.555,1221.924,0.928,0.867377542468104
1635,RUS,2017,Russian Federation,False,RUB,32658.0,559.761,45557.0,780.85,38609.0,661.761,0.716,0.538,0.461,39107.5,0.835,0.7168611128897995
1636,RUS,2019,Russian Federation,False,RUB,37872.0,585.007,52533.0,811.475,44729.0,690.927,0.72,0.532,0.467,45202.5,0.837,0.7209180812717582
1637,RUS,2021,Russian Federation,False,RUB,48594.0,659.757,67056.0,910.415,57240.0,777.144,0.724,0.531,0.468,57825.0,0.84,0.724677207647062
1638,RWA,2014,Rwanda,True,RWF,47486.984,69.584,68202.166,99.939,60387.79,88.488,0.696,0.377,0.622,57844.575,0.82,0.696264721480103
1639,RWA,2017,Rwanda,True,RWF,34099.954,41.008,54981.265,66.119,45647.63,54.894,0.62,0.446,0.553,44540.609,0.765,0.6202150667735448
1640,RWA,2021,Rwanda,False,RWF,31612.177,31.976,47886.643,48.438,40708.075,41.176,0.66,0.441,0.558,39749.409,0.795,0.6601428630414137
1641,RWA,2022,Rwanda,False,RWF,31764.669,30.83,49715.666,48.253,41784.348,40.555,0.638,0.441,0.558,40740.167,0.779,0.6389240047250948
1642,RWA,2023,Rwanda,False,RWF,41355.652,35.648,65506.865,56.467,54569.446,47.039,0.631,0.452,0.547,53431.258,0.773,0.6313067809517063
1643,SDN,2011,Sudan,False,SDG,403.07,151.154,462.656,173.499,452.718,169.772,0.871,0.166,0.833,432.863,0.931,0.8712096323321749
1644,SDN,2022,Sudan,True,SDG,68495.762,125.276,170748.426,312.292,155379.238,284.182,0.401,0.15,0.849,119622.094,0.572,0.40115020557683195
1645,SEN,2011,Senegal,True,XOF,90938.174,192.973,110551.034,234.592,105131.304,223.091,0.822,0.276,0.723,100744.603,0.902,0.8225898581366798
1646,SEN,2019,Senegal,False,XOF,58507.003,99.856,98897.264,168.792,85966.014,146.722,0.591,0.32,0.679,78702.133,0.743,0.5915920185790795
1647,SEN,2022,Senegal,False,XOF,89516.111,143.511,140155.948,224.695,123334.164,197.727,0.638,0.332,0.667,114836.029,0.779,0.6386924497652373
1648,SGP,1990,Singapore,False,SGD,767.84,423.628,1241.47,684.936,1023.48,564.668,0.618,0.46,0.539,1004.655,0.764,0.6184928226870832
1649,SGP,1991,Singapore,False,SGD,1366.5,791.005,1910.3,1105.786,1668.8,965.992,0.715,0.444,0.555,1638.4,0.834,0.7153328039964333
1650,SGP,1992,Singapore,False,SGD,1468.0,901.185,2075.8,1274.305,1803.9,1107.389,0.707,0.447,0.552,1771.9,0.828,0.707197256543763
1651,SGP,1993,Singapore,False,SGD,1579.1,977.292,2191.3,1356.178,1917.7,1186.849,0.72,0.446,0.553,1885.2,0.837,0.7206222192072131
1652,SGP,2007,Singapore,False,SGD,3148.0,2088.777,4335.0,2876.382,3773.0,2503.481,0.726,0.473,0.526,3741.5,0.841,0.7261820578768745
1653,SGP,2008,Singapore,False,SGD,3332.0,2355.002,4560.0,3222.932,3977.0,2810.877,0.73,0.474,0.525,3946.0,0.844,0.7307017337008662
1654,SGP,2009,Singapore,False,SGD,3247.0,2232.36,4436.0,3049.814,3872.0,2662.056,0.731,0.474,0.525,3841.5,0.845,0.7319659493988815
1655,SGP,2010,Singapore,False,SGD,3434.0,2518.503,4686.0,3436.723,4089.0,2998.882,0.732,0.476,0.523,4060.0,0.845,0.732821062389957
1656,SGP,2011,Singapore,False,SGD,3099.0,2463.873,3441.0,2735.782,3249.0,2583.131,0.9,0.561,0.438,3270.0,0.947,0.9006101363339623
1657,SGP,2012,Singapore,False,SGD,3230.0,2584.67,3640.0,2912.754,3480.0,2784.721,0.887,0.39,0.609,3435.0,0.94,0.8873629561576433
1658,SGP,2013,Singapore,False,SGD,3480.0,2781.108,3915.0,3128.746,3705.0,2960.921,0.888,0.482,0.517,3697.5,0.941,0.8888890309408306
1659,SGP,2014,Singapore,False,SGD,3518.0,2776.528,4000.0,3156.939,3770.0,2975.415,0.879,0.477,0.522,3759.0,0.935,0.879500047355999
1660,SGP,2015,Singapore,False,SGD,3744.0,2723.256,4118.0,2995.29,3949.0,2872.366,0.909,0.451,0.548,3931.0,0.952,0.9091794116763318
1661,SGP,2016,Singapore,False,SGD,3803.0,2752.712,4241.0,3069.749,4056.0,2935.841,0.896,0.422,0.577,4022.0,0.945,0.8967221750051878
1662,SGP,2017,Singapore,False,SGD,4027.0,2916.161,4437.0,3213.064,4232.0,3064.613,0.907,0.5,0.5,4232.0,0.951,0.9075950556851654
1663,SGP,2018,Singapore,False,SGD,4095.0,3035.938,4680.0,3469.644,4437.0,3289.489,0.874,0.415,0.584,4387.5,0.933,0.8749998558929966
1664,SGP,2019,Singapore,False,SGD,4329.0,3173.385,4810.0,3525.984,4563.0,3344.92,0.899,0.513,0.486,4569.5,0.947,0.8999998298347356
1665,SGP,2020,Singapore,False,SGD,4374.0,3170.159,4719.0,3420.206,4534.0,3286.122,0.926,0.536,0.463,4546.5,0.962,0.9268912457319822
1666,SGP,2021,Singapore,False,SGD,4437.0,3302.609,4875.0,3628.627,4680.0,3483.482,0.91,0.445,0.554,4656.0,0.952,0.9101538956745898
1667,SLB,2005,Solomon Islands,False,SBD,11929.336,1584.268,15151.922,2012.241,14206.702,1886.712,0.787,0.293,0.706,13540.629,0.881,0.7873152370913822
1668,SLV,1998,El Salvador,False,SVC,1684.37,192.39,2183.48,249.398,1968.13,224.801,0.771,0.431,0.568,1933.925,0.87,0.771417573517029
1669,SLV,1999,El Salvador,False,SVC,1706.12,194.874,2178.3,248.806,1969.35,224.94,0.783,0.442,0.557,1942.21,0.878,0.7832367386638586
1670,SLV,2000,El Salvador,False,SVC,1809.79,206.715,2287.29,261.255,2073.25,236.808,0.791,0.448,0.551,2048.54,0.883,0.7912384451972211
1671,SLV,2002,El Salvador,True,USD,204.59,204.59,277.58,277.58,243.71,243.71,0.737,0.464,0.535,241.084,0.848,0.7370487787304562
1672,SLV,2003,El Salvador,False,USD,199.9,199.9,258.31,258.31,232.0,232.0,0.773,0.45,0.549,229.105,0.872,0.7738763501219466
1673,SLV,2004,El Salvador,False,USD,206.75,206.75,255.12,255.12,234.01,234.01,0.81,0.436,0.563,230.935,0.895,0.8104029476324867
1674,SLV,2005,El Salvador,False,USD,217.3,217.3,270.6,270.6,246.7,246.7,0.803,0.448,0.551,243.95,0.89,0.803030303030303
1675,SLV,2006,El Salvador,False,USD,230.3,230.3,260.2,260.2,247.4,247.4,0.885,0.428,0.571,245.25,0.939,0.8850883935434282
1676,SLV,2010,El Salvador,True,USD,299.892,299.892,290.83,290.83,294.188,294.188,1.031,0.37,0.629,295.361,1.015,1.0311590963793282
1677,SLV,2011,El Salvador,False,USD,303.688,303.688,292.212,292.212,296.44,296.44,1.039,0.368,0.631,297.95,1.019,1.0392728566930858
1678,SLV,2012,El Salvador,False,USD,310.612,310.612,305.332,305.332,307.289,307.289,1.017,0.37,0.629,307.972,1.008,1.017292651932978
1679,SLV,2013,El Salvador,False,USD,333.65,333.65,321.096,321.096,325.789,325.789,1.039,0.373,0.626,327.373,1.019,1.0390973416050029
1680,SLV,2014,El Salvador,False,USD,337.535,337.535,326.28,326.28,330.575,330.575,1.034,0.381,0.618,331.907,1.016,1.0344949123452252
1681,SLV,2015,El Salvador,False,USD,334.503,334.503,329.841,329.841,331.55,331.55,1.014,0.366,0.633,332.172,1.007,1.014134082785342
1682,SLV,2016,El Salvador,False,USD,325.724,325.724,324.141,324.141,324.722,324.722,1.004,0.367,0.632,324.932,1.002,1.0048836771651841
1683,SLV,2017,El Salvador,False,USD,345.496,345.496,344.682,344.682,344.977,344.977,1.002,0.362,0.637,345.089,1.001,1.0023615970662814
1684,SLV,2018,El Salvador,False,USD,360.705,360.705,356.735,356.735,358.185,358.185,1.011,0.365,0.634,358.72,1.005,1.0111287089856615
1685,SLV,2019,El Salvador,False,USD,381.393,381.393,379.67,379.67,380.286,380.286,1.004,0.357,0.642,380.531,1.002,1.0045381515526641
1686,SLV,2020,El Salvador,False,USD,54.933,54.933,38.278,38.278,44.092,44.092,1.435,0.349,0.65,46.605,1.178,1.4351063273943259
1687,SLV,2021,El Salvador,False,USD,1235.89,1235.89,1644.469,1644.469,1498.59,1498.59,0.751,0.357,0.642,1440.179,0.858,0.7515435073570861
1688,SLV,2022,El Salvador,False,USD,1368.017,1368.017,1777.244,1777.244,1624.254,1624.254,0.769,0.373,0.626,1572.63,0.869,0.7697406771383108
1689,SLV,2023,El Salvador,False,USD,1606.116,1606.116,1992.19,1992.19,1842.831,1842.831,0.806,0.386,0.613,1799.153,0.892,0.806206235349038
1690,SRB,2013,Serbia,False,EUR,511.953,679.934,558.954,742.357,537.263,713.548,0.915,0.461,0.538,535.453,0.956,0.9159124248845232
1691,SRB,2014,Serbia,False,EUR,718.065,953.95,777.454,1032.848,749.956,996.317,0.923,0.463,0.536,747.759,0.96,0.9236112186885196
1692,SRB,2015,Serbia,False,EUR,687.755,763.073,771.371,855.846,731.397,811.495,0.891,0.478,0.521,729.563,0.942,0.8916008253821365
1693,SRB,2016,Serbia,False,EUR,682.5,755.461,780.602,864.051,733.784,812.227,0.874,0.477,0.522,731.55,0.932,0.874324547972284
1694,SRB,2017,Serbia,False,EUR,709.731,801.77,812.465,917.826,763.622,862.649,0.873,0.475,0.524,761.098,0.932,0.873553375040585
1695,SRB,2018,Serbia,False,EUR,698.145,824.477,829.539,979.648,768.782,907.896,0.841,0.462,0.537,763.842,0.913,0.841605352126478
1696,SRB,2019,Serbia,False,EUR,785.078,878.874,924.758,1035.243,860.217,962.991,0.848,0.462,0.537,854.918,0.918,0.8489543034823709
1697,SRB,2020,Serbia,False,EUR,624.493,713.294,742.553,848.141,688.566,786.477,0.841,0.457,0.542,683.523,0.913,0.8410087473662988
1698,SRB,2021,Serbia,False,EUR,674.682,797.974,811.086,959.305,748.059,884.76,0.831,0.462,0.537,742.884,0.908,0.8318251233966257
1699,SRB,2022,Serbia,False,EUR,721.968,760.267,821.056,864.612,775.185,816.307,0.879,0.462,0.537,771.512,0.935,0.8793158087095716
1700,SUR,2016,Suriname,False,SRD,2182.415,350.384,2403.406,385.864,2310.033,370.873,0.908,0.422,0.577,2292.91,0.951,0.908050504841084
1701,SVK,2005,Slovakia,False,SKK,304.204,9.807,403.972,13.024,354.367,11.424,0.752,0.497,0.502,354.087,0.859,0.7529944717444719
1702,SVK,2006,Slovakia,False,SKK,339.576,11.435,440.092,14.819,390.847,13.161,0.771,0.489,0.51,389.834,0.871,0.7716445104258047
1703,SVK,2007,Slovakia,False,SKK,528.756,21.412,687.042,27.822,610.223,24.711,0.769,0.485,0.514,607.899,0.869,0.7696067859966933
1704,SVK,2008,Slovakia,False,SKK,629.813,29.484,821.024,38.435,726.922,34.03,0.767,0.492,0.507,725.418,0.868,0.767113308182646
1705,SVK,2010,Slovakia,False,EUR,816.024,1081.816,1026.107,1360.328,923.697,1224.561,0.795,0.487,0.512,921.065,0.885,0.7952611429008298
1706,SVK,2011,Slovakia,False,EUR,792.876,1103.648,999.162,1390.788,898.328,1250.432,0.793,0.488,0.511,896.019,0.884,0.7935415030903343
1707,SVK,2012,Slovakia,False,EUR,856.687,1100.662,1080.408,1388.096,970.216,1246.523,0.792,0.492,0.507,968.547,0.884,0.7929293074830559
1708,SVK,2013,Slovakia,False,EUR,821.515,1091.069,1045.373,1388.379,935.266,1242.144,0.785,0.491,0.508,933.444,0.88,0.7858581842566044
1709,SVK,2014,Slovakia,False,EUR,936.199,1243.741,1185.024,1574.305,1063.539,1412.912,0.79,0.488,0.511,1060.611,0.882,0.7900254397972438
1710,SVK,2015,Slovakia,False,EUR,968.984,1075.101,1196.071,1327.056,1086.339,1205.307,0.81,0.483,0.516,1082.527,0.895,0.8101398885955077
1711,SVK,2016,Slovakia,False,EUR,956.13,1058.343,1202.298,1330.827,1083.932,1199.808,0.795,0.48,0.519,1079.214,0.885,0.7952521251823115
1712,SVK,2017,Slovakia,False,EUR,975.473,1101.973,1175.717,1328.186,1079.203,1219.155,0.829,0.481,0.518,1075.595,0.906,0.829682740218614
1713,SVK,2018,Slovakia,False,EUR,1039.541,1227.652,1232.636,1455.688,1139.425,1345.609,0.843,0.482,0.517,1136.089,0.915,0.8433482999104204
1714,SVK,2019,Slovakia,False,EUR,1109.688,1242.267,1377.932,1542.56,1249.534,1398.822,0.805,0.478,0.521,1243.81,0.892,0.8053281557929676
1715,SVK,2020,Slovakia,False,EUR,1204.126,1375.348,1487.284,1698.77,1351.013,1543.122,0.809,0.481,0.518,1345.705,0.894,0.8096140148460357
1716,SVK,2021,Slovakia,False,EUR,1191.928,1409.741,1455.086,1720.989,1332.586,1576.103,0.819,0.465,0.534,1323.507,0.9,0.819145851600446
1717,SVK,2022,Slovakia,False,EUR,1155.45,1216.745,1400.27,1474.552,1281.814,1349.813,0.825,0.483,0.516,1277.86,0.904,0.8251624900308704
1718,SVK,2023,Slovakia,False,EUR,1210.77,1309.168,1372.153,1483.666,1293.46,1398.578,0.882,0.487,0.512,1291.461,0.937,0.8823872758424065
1719,SVN,2005,Slovenia,False,SIT,1140.885,5.92,1286.224,6.675,1217.835,6.32,0.886,0.47,0.529,1213.554,0.94,0.8868913857677903
1720,SVN,2006,Slovenia,False,SIT,1194.464,6.253,1293.646,6.772,1247.506,6.53,0.923,0.465,0.534,1244.054,0.96,0.9233608978145305
1721,SVN,2008,Slovenia,False,EUR,1612.594,2371.732,1775.479,2611.296,1699.122,2498.994,0.908,0.468,0.531,1694.036,0.951,0.9082585811796136
1722,SVN,2009,Slovenia,False,EUR,1685.048,2350.275,1903.392,2654.817,1801.389,2512.546,0.885,0.467,0.532,1794.22,0.939,0.8852870084830706
1723,SVN,2010,Slovenia,False,EUR,1759.852,2333.065,1955.415,2592.326,1863.089,2469.928,0.899,0.472,0.527,1857.633,0.947,0.8999890445877563
1724,SVN,2011,Slovenia,False,EUR,1803.977,2511.056,1955.921,2722.555,1884.161,2622.668,0.922,0.472,0.527,1879.949,0.959,0.9223159862702499
1725,SVN,2012,Slovenia,False,EUR,1873.357,2406.867,2044.12,2626.262,1963.002,2522.043,0.916,0.475,0.524,1958.738,0.956,0.9164611146945735
1726,SVN,2013,Slovenia,False,EUR,1854.476,2462.962,2088.226,2773.412,1976.194,2624.619,0.888,0.479,0.52,1971.351,0.94,0.888062069393224
1727,SVN,2014,Slovenia,False,EUR,1873.761,2489.294,2090.056,2776.641,1989.283,2642.764,0.896,0.465,0.534,1981.908,0.945,0.8965127288691623
1728,SVN,2015,Slovenia,False,EUR,1905.843,2114.558,2156.086,2392.205,2040.241,2263.674,0.883,0.462,0.537,2030.964,0.938,0.8839367863540123
1729,SVN,2016,Slovenia,False,EUR,1876.969,2077.621,2151.639,2381.656,2023.05,2239.321,0.872,0.468,0.531,2014.304,0.931,0.8723430251891962
1730,SVN,2017,Slovenia,False,EUR,1914.452,2162.721,2174.759,2456.785,2052.266,2318.406,0.88,0.47,0.529,2044.605,0.936,0.8803053584257475
1731,SVN,2018,Slovenia,False,EUR,1959.395,2313.956,2216.899,2618.057,2093.594,2472.44,0.883,0.478,0.521,2088.147,0.938,0.8838447749609731
1732,SVN,2019,Slovenia,False,EUR,2031.514,2274.229,2332.108,2610.735,2187.969,2449.375,0.871,0.479,0.52,2181.811,0.931,0.8711067955958761
1733,SVN,2020,Slovenia,False,EUR,2104.617,2403.885,2471.075,2822.452,2295.388,2621.783,0.851,0.479,0.52,2287.846,0.919,0.8517009323807809
1734,SVN,2021,Slovenia,False,EUR,2243.881,2653.928,2626.851,3106.883,2443.081,2889.53,0.854,0.479,0.52,2435.366,0.921,0.8542091865062186
1735,SVN,2022,Slovenia,False,EUR,2434.51,2563.658,2815.758,2965.13,2633.521,2773.226,0.864,0.478,0.521,2625.134,0.927,0.8646022265465595
1736,SVN,2023,Slovenia,False,EUR,2534.43,2740.4,2976.045,3217.904,2762.815,2987.345,0.851,0.482,0.517,2755.237,0.919,0.8516102407032653
1737,SWE,1993,Sweden,False,SEK,85.6,10.998,99.35,12.764,95.88,12.318,0.861,0.252,0.747,92.475,0.925,0.8616421184581636
1738,SWE,1994,Sweden,False,SEK,12555.538,1627.215,17173.198,2225.669,15310.121,1984.212,0.731,0.403,0.596,14864.368,0.844,0.7311127575573906
1739,SWE,1995,Sweden,False,SEK,11991.128,1681.014,16262.251,2279.776,14559.939,2041.131,0.737,0.398,0.601,14126.689,0.848,0.7373592844209256
1740,SWE,1996,Sweden,False,SEK,13080.325,1950.553,17411.629,2596.442,15673.444,2337.242,0.751,0.401,0.598,15245.977,0.857,0.7512407363615287
1741,SWE,1997,Sweden,True,SEK,12380.019,1621.505,16410.288,2149.38,14775.878,1935.309,0.754,0.405,0.594,14395.153,0.86,0.7544059217076552
1742,SWE,1998,Sweden,False,SEK,12235.826,1539.123,15932.682,2004.144,14503.26,1824.34,0.767,0.386,0.613,14084.254,0.868,0.7679702656096569
1743,SWE,1999,Sweden,False,SEK,13354.089,1616.243,17387.997,2104.466,15795.426,1911.717,0.768,0.394,0.605,15371.043,0.868,0.7680062305592013
1744,SWE,2000,Sweden,False,SEK,13821.609,1508.54,18267.775,1993.81,16502.082,1801.096,0.756,0.397,0.602,16044.692,0.861,0.7566117132525165
1745,SWE,2001,Sweden,False,SEK,13584.482,1315.161,17732.565,1716.752,16119.253,1560.562,0.766,0.388,0.611,15658.523,0.867,0.7660751232560091
1746,SWE,2002,Sweden,False,EUR,2303.35,2177.987,2738.77,2589.709,2589.97,2449.008,0.841,0.341,0.658,2521.06,0.913,0.841016114165723
1747,SWE,2003,Sweden,False,SEK,14276.227,1765.482,18582.595,2298.033,16921.333,2092.592,0.768,0.385,0.614,16429.411,0.868,0.768257897079807
1748,SWE,2004,Sweden,False,EUR,1856.543,2309.358,2567.433,3193.636,2210.65,2749.833,0.723,0.501,0.498,2211.988,0.839,0.723112464914599
1749,SWE,2005,Sweden,False,EUR,1876.996,2335.152,2699.728,3358.706,2285.978,2843.963,0.695,0.502,0.497,2288.362,0.82,0.6952534696397958
1750,SWE,2006,Sweden,False,EUR,1876.964,2356.714,2602.822,3268.1,2234.02,2805.032,0.721,0.508,0.491,2239.893,0.837,0.7211266485113674
1751,SWE,2007,Sweden,False,EUR,2405.155,3296.213,3308.538,4534.279,2854.046,3911.407,0.726,0.503,0.496,2856.846,0.841,0.7269541640468087
1752,SWE,2008,Sweden,False,EUR,2494.85,3669.315,3448.561,5071.99,2976.379,4377.526,0.723,0.495,0.504,2971.705,0.839,0.7234468127894574
1753,SWE,2009,Sweden,False,EUR,2537.679,3539.51,3566.969,4975.146,3056.13,4262.636,0.711,0.496,0.503,3052.324,0.831,0.7114384180886351
1754,SWE,2010,Sweden,False,EUR,2385.734,3162.807,3210.511,4256.228,2804.145,3717.502,0.743,0.492,0.507,2798.122,0.852,0.7431009335026224
1755,SWE,2011,Sweden,False,EUR,2680.566,3731.228,3576.071,4977.731,3129.247,4355.772,0.749,0.498,0.501,3128.318,0.856,0.749584097654132
1756,SWE,2012,Sweden,False,EUR,3005.019,3860.814,3990.314,5126.71,3496.859,4492.724,0.753,0.5,0.499,3497.666,0.859,0.7530782899754423
1757,SWE,2013,Sweden,False,EUR,3217.014,4272.574,4227.907,5615.159,3719.624,4940.099,0.76,0.502,0.497,3722.46,0.864,0.7608999139650364
1758,SWE,2014,Sweden,False,EUR,3233.555,4295.781,4225.329,5613.353,3729.411,4954.526,0.765,0.5,0.499,3729.442,0.867,0.765278969628313
1759,SWE,2015,Sweden,False,EUR,3165.767,3512.46,4160.947,4616.624,3663.803,4065.037,0.76,0.499,0.5,3663.357,0.864,0.7608286921352053
1760,SWE,2016,Sweden,False,EUR,3323.845,3679.175,4256.354,4711.371,3807.776,4214.84,0.78,0.481,0.518,3790.099,0.876,0.7809138783593991
1761,SWE,2017,Sweden,False,EUR,3460.839,3909.644,4251.979,4803.38,3875.71,4378.316,0.813,0.475,0.524,3856.409,0.897,0.8139360200525463
1762,SWE,2018,Sweden,False,EUR,3507.463,4142.154,4323.932,5106.366,3943.622,4657.238,0.811,0.465,0.534,3915.697,0.895,0.8111745221552863
1763,SWE,2019,Sweden,False,EUR,3446.923,3858.743,4035.567,4517.714,3762.35,4211.855,0.854,0.464,0.535,3741.245,0.921,0.8541361848049699
1764,SWE,2020,Sweden,False,EUR,3366.798,3845.543,4123.983,4710.397,3766.951,4302.597,0.816,0.471,0.528,3745.39,0.898,0.816394669069295
1765,SWE,2021,Sweden,False,EUR,3574.586,4227.807,4338.179,5130.939,3969.069,4694.378,0.823,0.483,0.516,3956.382,0.903,0.8239830954918778
1766,SWE,2022,Sweden,False,EUR,3854.146,4058.603,4615.04,4859.862,4249.867,4475.317,0.835,0.479,0.52,4234.593,0.91,0.8351272114311065
1767,SWE,2023,Sweden,False,EUR,3854.717,4167.984,4515.127,4882.065,4197.516,4538.642,0.853,0.48,0.519,4184.922,0.921,0.8537338196029756
1768,SWZ,1990,Eswatini,False,SZL,1025.0,396.163,986.0,381.089,,,1.039,,,1005.5,1.019,1.0395550645649705
1769,SWZ,1991,Eswatini,False,SZL,1007.0,364.681,968.0,350.558,,,1.04,,,987.5,1.019,1.0402871992651714
1770,SWZ,1992,Eswatini,False,SZL,1118.0,392.004,1276.0,447.403,,,0.876,,,1197.0,0.934,0.8761765120037193
1771,SWZ,1993,Eswatini,False,SZL,1291.0,395.074,1205.0,368.756,,,1.071,,,1248.0,1.034,1.071369686188157
1772,SWZ,1994,Eswatini,False,SZL,1517.0,427.228,1579.0,444.689,,,0.96,,,1548.0,0.979,0.9607343559206546
1773,SWZ,1995,Eswatini,False,SZL,1630.0,449.397,1597.0,440.298,,,1.02,,,1613.5,1.01,1.0206655492416499
1774,SWZ,1996,Eswatini,False,SZL,1441.0,335.167,1727.0,401.689,,,0.834,,,1584.0,0.909,0.8343942701941053
1775,SWZ,1997,Eswatini,False,SZL,2120.0,460.073,2289.0,496.749,,,0.926,,,2204.5,0.961,0.926167943971704
1776,SWZ,2000,Eswatini,False,SZL,2042.0,294.244,2391.0,344.533,,,0.854,,,2216.5,0.921,0.854037203983363
1777,SWZ,2016,Eswatini,False,SZL,4288.234,291.526,4795.073,325.982,4573.403,310.913,0.894,0.437,0.562,4541.653,0.944,0.8943009123203122
1778,SWZ,2021,Eswatini,False,SZL,5317.799,359.713,5823.277,393.906,5586.983,377.922,0.913,0.467,0.532,5570.538,0.954,0.9131950262245307
1779,TCD,2018,Chad,False,XAF,100983.92,181.807,125376.298,225.722,121734.157,219.165,0.805,0.149,0.85,113180.109,0.892,0.8054465227137806
1780,TGO,2011,Togo,True,XOF,85255.272,180.914,128009.278,271.639,113912.543,241.725,0.666,0.329,0.67,106632.275,0.799,0.6660089309708841
1781,TGO,2015,Togo,False,XOF,110524.82,186.946,176256.79,298.128,152478.292,257.908,0.627,0.361,0.638,143390.805,0.77,0.6270662265872378
1782,TGO,2017,Togo,True,XOF,80587.71,138.787,92284.011,158.93,89279.318,153.756,0.873,0.256,0.743,86435.86,0.932,0.8732586673378216
1783,TGO,2019,Togo,False,XOF,74546.08,127.231,77705.975,132.624,76890.756,131.233,0.959,0.257,0.742,76126.027,0.979,0.959336168415973
1784,TGO,2022,Togo,False,XOF,65344.862,104.76,92903.217,148.941,85868.237,137.662,0.703,0.255,0.744,79124.039,0.825,0.7033657622817089
1785,THA,2000,Thailand,False,THB,6202.262,154.624,7412.969,184.808,6860.362,171.031,0.836,0.456,0.543,6807.615,0.911,0.8366737370676595
1786,THA,2007,Thailand,False,THB,8993.05,260.531,9980.784,289.146,9526.116,275.974,0.901,0.46,0.539,9486.917,0.947,0.9010361547453535
